No.	Word	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD
4851	洩恨	3.200	6.200	0.908	2.019
4852	折斷	4.500	4.500	0.866	1.696
4853	陣痛	4.200	5.900	0.758	1.517
4854	硬逼	3.900	5.500	0.822	2.121
4855	慘死	2.800	6.300	1.037	2.019
4856	鬧翻	3.100	6.600	1.194	1.981
4857	凋謝	3.900	3.500	1.084	1.414
4858	陷害	2.900	5.400	1.14	2.043
4859	啼哭	3.900	5.800	0.822	1.304
4860	砍掉	3.700	4.600	1.565	2.043
4861	潸然淚下	4.000	4.900	1.173	1.782
4862	責罵	3.900	6.100	0.652	1.673
4863	不得力	4.300	4.000	0.447	2.092
4864	乞憐	3.500	4.100	0.612	1.475
4865	無效率	3.700	3.600	0.975	1.71
4866	尖叫聲	4.700	6.900	0.447	1.517
4867	患得患失	3.400	4.000	1.387	1.696
4868	不近人情	3.800	4.500	0.758	2.669
4869	謬論	3.400	3.000	0.962	1.414
4870	好屌	5.900	5.200	0.894	1.095
4871	忍氣吞聲	4.000	4.300	0.612	1.44
4872	廢話	4.100	3.700	0.652	2.049
4873	夭壽	3.300	4.100	0.837	2.012
4874	化膿	3.800	3.700	0.758	1.565
4875	鉗制	3.700	4.400	1.204	1.782
4876	服喪	3.100	4.200	1.025	1.956
4877	禍國殃民	2.700	5.500	0.671	2.092
4878	傷感情	4.000	4.400	0.707	1.71
4879	利用人	3.600	4.200	0.652	1.891
4880	狂亂	3.500	6.500	1.061	2.291
4881	笑柄	3.900	3.800	0.894	2.49
4882	通敵	3.100	4.200	1.342	1.643
4883	憤憤不平	4.000	6.500	0.5	1.696
4884	砍擊	4.200	5.200	1.255	1.789
4885	毒蛇	4.400	3.200	0.894	2.308
4886	機八	3.500	4.600	0.866	2.382
4887	疙瘩	4.300	3.300	0.758	2.139
4888	喧嘩	4.100	4.900	0.822	2.329
4889	六親不認	3.100	5.300	1.194	1.396
4890	萎靡	3.600	3.600	0.894	2.679
4891	空轉	4.500	2.700	0.5	2.752
4892	乖張	4.100	2.900	0.962	1.245
4893	批駁	3.900	5.800	0.418	1.987
4894	懦弱	3.200	3.600	1.304	1.71
4895	共體時艱	6.300	3.800	1.151	1.304
4896	扭傷	4.000	3.300	0.612	1.643
4897	不省人事	3.700	3.400	1.095	1.636
4898	人事不省	3.700	3.400	1.095	1.636
4899	免談	3.900	4.000	0.894	2.55
4900	甜滋滋	6.200	4.900	0.758	2.302
4901	胡鬧	3.500	6.600	0.935	1.14
4902	短缺	4.100	3.500	0.894	1.323
4903	屁用	3.600	5.300	0.652	1.44
4904	不可理喻	3.300	6.200	1.396	1.44
4905	貪財	3.800	3.900	0.758	1.817
4906	荒蕪	3.700	3.000	1.151	1.581
4907	惡棍	3.600	4.000	0.548	1.837
4908	肉腳	4.000	3.400	0.612	2.162
4909	頹喪	3.300	4.100	0.975	2.748
4910	撕破臉	2.800	7.000	1.255	1.225
4911	喋喋不休	3.800	5.600	1.037	2.074
4912	憤恨	3.100	6.600	1.245	1.294
4913	嚇出冷汗	4.100	6.300	0.652	2.11
4914	嚇出一身冷汗	4.100	6.300	0.652	2.11
4915	難以置信	4.900	5.800	0.224	1.754
4916	黑手	4.500	2.600	0.866	1.517
4917	冤孽	3.100	5.000	1.294	1.0
4918	狡辯	3.100	5.100	1.245	1.597
4919	一團糟	3.700	4.700	0.671	2.197
4920	動怒	3.300	6.600	0.975	0.822
4921	曠課	4.300	2.700	0.274	0.671
4922	誤人子弟	3.400	3.900	1.387	0.894
4923	嗆聲	3.400	5.900	0.894	1.14
4924	小人	3.000	4.400	1.173	2.535
4925	拆毀	3.700	4.900	0.671	1.949
4926	疝氣	4.600	3.200	0.418	1.095
4927	假仁假義	3.100	4.100	1.245	2.275
4928	畏怯	3.400	3.300	0.962	1.643
4929	老娘	4.300	6.400	0.975	1.949
4930	厚顏無恥	2.200	5.600	0.758	2.51
4931	匪夷所思	4.500	5.400	0.866	1.517
4932	遷就	4.100	4.700	0.224	0.975
4933	冷眼	3.300	3.100	1.396	1.746
4934	冷眼旁觀	3.300	3.100	1.396	1.746
4935	失約	3.000	3.800	0.612	1.643
4936	戰慄	3.100	6.900	1.245	2.302
4937	亂蓋	3.300	4.400	0.975	2.104
4938	匪諜	3.000	3.900	1.225	2.356
4939	暴戾	2.200	6.500	0.837	2.345
4940	自誇	4.000	4.800	0.612	1.304
4941	爛車	2.700	5.400	0.975	1.673
4942	無動於衷	4.700	2.600	0.447	1.673
4943	吹牛	3.900	4.200	1.14	1.643
4944	吹牛皮	3.900	4.200	1.14	1.643
4945	死寂	2.700	3.400	1.304	2.408
4946	惡果	3.100	3.800	1.025	2.168
4947	放逐	3.500	3.800	1.118	2.168
4948	嗜殺	1.900	6.600	1.025	2.51
4949	古板	3.600	3.200	0.962	1.789
4950	扯碎	2.900	6.500	1.14	2.345
4951	嚇一跳	4.700	6.900	0.447	1.245
4952	恥笑	3.300	6.200	0.975	1.789
4953	笨豬	2.600	4.500	0.548	2.236
4954	狂熱者	4.700	7.500	0.447	1.0
4955	狂熱分子	4.700	7.500	0.447	1.0
4956	悲歎	3.600	4.200	0.894	1.643
4957	亂罵	3.000	6.400	1.225	2.191
4958	不成功	3.500	3.400	0.866	1.517
4959	髒污	3.500	3.600	0.5	1.817
4960	不得要領	3.700	3.900	0.57	1.432
4961	功虧一簣	3.000	5.800	0.354	1.643
4962	禍根	2.000	4.300	0.935	1.789
4963	自命清高	3.100	4.000	1.342	1.581
4964	卡住	4.200	4.000	1.095	2.0
4965	假正經	3.800	4.000	0.57	1.581
4966	吵鬧	3.500	7.200	1.0	1.483
4967	吵吵鬧鬧	3.500	7.200	1.0	1.483
4968	自怨自艾	3.400	4.500	0.894	2.179
4969	自憐自艾	3.400	4.500	0.894	2.179
4970	大怒	2.900	7.900	1.342	1.245
4971	模稜兩可	5.000	3.400	0.0	1.673
4972	冷峻	4.200	3.300	0.837	1.643
4973	假惺惺	3.400	4.000	0.548	1.871
4974	失神	4.200	3.500	0.837	1.323
4975	閃神	4.200	3.500	0.837	1.323
4976	低聲下氣	3.200	3.400	1.483	1.673
4977	暴虐	2.000	7.500	0.707	1.0
4978	低劣	2.100	4.300	0.742	1.789
4979	重打	3.200	6.800	1.304	1.483
4980	鼾聲	4.800	4.600	0.447	1.14
4981	逼走	3.300	6.000	1.304	2.449
4982	離間	3.000	4.300	1.275	1.924
4983	有得瞧	4.000	4.200	1.0	2.168
4984	噱頭	4.200	3.900	0.837	1.597
4985	狗眼看人低	2.500	4.200	1.118	2.28
4986	送葬	2.400	5.100	1.673	2.46
4987	荒誕	2.600	4.300	1.14	1.924
4988	回扣	4.800	3.700	0.837	1.483
4989	滾回去	2.700	6.400	1.095	2.191
4990	欠錢	3.000	4.100	0.707	2.012
4991	閒蕩	3.600	3.800	0.962	1.643
4992	濫挖	2.600	6.600	1.14	2.074
4993	濫砍	2.600	6.600	1.14	2.074
4994	甜膩	4.800	4.000	1.304	2.0
4995	作廢	3.900	4.100	0.742	1.949
4996	冷冷	4.000	3.200	0.707	2.08
4997	盜賊	3.300	3.800	1.351	1.643
4998	呆笨	3.300	3.900	0.447	1.884
4999	混濁	3.700	3.900	0.671	1.817
5000	劣根性	3.000	3.800	0.935	2.588
5001	絞死	1.300	7.300	0.447	1.483
5002	倚老賣老	3.300	4.000	0.671	1.871
5003	挨打	2.900	6.400	0.742	2.191
5004	蠶食	3.600	3.900	1.14	2.074
5005	倒坍	3.600	5.800	0.548	2.28
5006	不公正	3.300	4.100	1.037	1.746
5007	慘事	2.500	4.600	0.866	1.817
5008	壓搾	2.500	5.100	1.0	1.746
5009	風涼話	3.800	4.100	0.57	1.597
5010	獨斷獨行	4.200	3.700	0.57	1.483
5011	摸不清	4.200	3.600	0.837	1.294
5012	慚不慚愧	3.900	4.100	0.742	2.012
5013	一箭之仇	3.300	4.600	0.975	2.302
5014	自閉	3.600	2.900	0.652	1.673
5015	作奸犯科	1.900	4.400	0.894	2.074
5016	橫肉	2.900	4.100	1.245	2.191
5017	傻事	3.800	3.700	0.447	2.11
5018	失戀	4.000	5.800	0.707	2.387
5019	大哭	3.100	7.700	0.742	0.837
5020	發脾氣	3.100	7.600	1.342	1.14
5021	心死	2.300	3.700	1.304	2.95
5022	斑點	4.800	3.200	0.447	1.789
5023	不厚道	3.800	4.100	0.447	1.597
5024	含沙射影	3.300	4.100	0.975	2.191
5025	荒涼	4.000	3.000	0.354	1.871
5026	狂罵	2.800	7.400	0.837	1.949
5027	腦滿腸肥	2.500	4.300	1.118	1.987
5028	口渴	4.600	4.100	0.894	2.133
5029	割斷	4.300	5.200	0.975	1.789
5030	挑逗	4.500	5.600	1.803	1.949
5031	死光	2.000	5.800	1.225	2.588
5032	死光光	2.000	5.800	1.225	2.588
5033	不純	3.500	3.400	0.707	2.074
5034	呆呆	3.800	3.500	0.447	1.803
5035	曬焦	4.100	4.000	0.894	1.581
5036	焦躁不安	3.400	5.200	0.548	2.019
5037	漂泊	4.700	3.400	0.837	1.817
5038	水性楊花	3.100	4.100	1.245	1.597
5039	恨你	2.700	7.200	1.304	1.483
5040	疤痕	3.500	3.500	0.5	2.236
5041	守財奴	3.700	3.600	0.447	1.342
5042	死皮賴臉	2.800	4.100	1.151	2.191
5043	惹上	3.200	5.100	1.304	2.51
5044	惹到	3.200	5.100	1.304	2.51
5045	由不得	3.500	4.700	1.0	1.643
5046	胡亂	3.300	4.800	0.975	1.891
5047	白吃白喝	3.000	4.200	0.707	1.304
5048	混戰	3.900	4.600	1.14	2.191
5049	刺骨	3.600	4.200	1.14	2.683
5050	野性	4.500	4.500	1.803	1.5
5051	兇猛	3.500	5.500	1.414	1.581
5052	凶猛	3.500	5.500	1.414	1.581
5053	赤貧	3.900	3.400	0.742	1.517
5054	赤貧者	3.900	3.400	0.742	1.517
5055	大惑不解	3.600	4.100	0.962	2.247
5056	溺死	2.300	8.200	0.975	0.837
5057	又氣又惱	3.600	6.800	0.894	2.387
5058	威懾	4.100	5.600	0.894	1.673
5059	礙眼	2.000	5.400	0.707	2.074
5060	瘋癲	1.400	5.400	0.548	2.302
5061	閒閒	4.600	1.800	0.894	0.837
5062	設伏	3.800	3.700	1.037	2.387
5063	作孽	1.600	5.000	0.894	1.225
5064	正經八百	6.300	1.800	1.204	0.837
5065	一氣之下	4.100	7.000	0.548	1.581
5066	懶人	3.500	1.600	0.707	0.894
5067	怠惰	3.200	1.900	1.095	0.742
5068	咕噥	4.600	2.400	0.548	1.517
5069	耐看	6.200	1.400	0.837	0.894
5070	食言而肥	3.600	2.800	0.548	1.924
5071	濫捕	2.800	3.800	0.447	0.837
5072	裝模做樣	3.100	3.300	0.742	1.095
5073	變節	3.200	3.700	0.447	2.225
5074	著急	4.300	6.800	0.837	2.28
5075	誤人	3.600	3.000	0.894	1.696
5076	不倫不類	2.500	4.300	0.866	2.28
5077	菜鳥	4.100	2.600	0.742	1.517
5078	鄙棄	1.900	4.500	0.548	1.323
5079	驚慌失措	3.900	7.000	0.548	2.345
5080	倉皇失措	3.900	7.000	0.548	2.345
5081	放蕩	3.500	3.600	1.118	1.342
5082	肉麻	5.100	3.700	0.224	1.857
5083	便民	5.800	1.800	1.095	0.837
5084	招搖撞騙	2.400	4.900	0.548	2.302
5085	經不起	3.900	3.200	0.894	1.924
5086	心狠手辣	2.700	5.400	1.304	1.517
5087	代罪羔羊	3.400	3.800	0.418	1.643
5088	踉蹌	4.000	5.000	1.173	2.345
5089	淚如雨下	4.500	4.500	0.5	2.291
5090	沒用	3.400	2.700	0.894	1.483
5091	投敵	2.800	3.600	1.151	1.14
5092	過河拆橋	2.500	4.700	0.791	1.718
5093	由愛生恨	3.900	5.500	0.742	2.55
5094	滾遠點	3.000	7.600	0.707	1.14
5095	逞強	4.700	4.000	0.447	1.581
5096	皺紋	4.900	1.400	0.224	0.548
5097	黑洞	5.000	1.100	0.0	0.224
5098	臭美	4.000	2.400	0.707	1.14
5099	私運	3.600	2.800	0.894	2.49
5100	鬧僵	4.200	3.100	0.57	0.742
5101	鬧劇	4.000	2.800	0.707	1.095
5102	蹩	3.400	3.000	0.548	1.414
5103	不穩固	4.100	2.700	0.418	2.729
5104	唯利是圖	3.100	3.000	0.548	1.0
5105	造福	7.300	2.400	0.975	1.673
5106	愁眉苦臉	3.500	2.700	0.866	1.095
5107	刺探	4.100	2.400	1.025	0.894
5108	敗退	3.100	3.400	0.652	1.342
5109	沒道理	3.100	3.900	0.548	1.746
5110	扭打	2.800	6.600	0.908	2.302
5111	裂開	3.900	3.600	0.894	2.074
5112	忿怒	2.300	7.100	0.671	1.949
5113	污濁	2.800	2.600	0.447	0.894
5114	卑屈	2.200	4.400	0.447	2.302
5115	醜事	2.700	3.500	0.447	1.732
5116	氣昏	2.500	6.800	1.118	1.643
5117	得意揚揚	6.200	5.200	1.483	2.28
5118	冒失	3.700	4.300	1.204	2.439
5119	冒冒失失	3.700	4.300	1.204	2.439
5120	貧瘠	3.600	2.100	1.14	1.14
5121	奴性	2.300	2.800	0.671	1.304
5122	老氣橫秋	4.200	2.300	0.57	0.975
5123	惹怒	3.600	5.700	0.548	2.729
5124	目中無人	2.900	4.600	0.742	2.608
5125	不均	4.200	2.800	1.095	2.049
5126	尖酸刻薄	2.300	5.500	0.447	1.5
5127	病魔	3.100	2.200	1.245	0.447
5128	碰壁	3.600	3.200	1.084	2.28
5129	弄亂	4.200	3.000	0.758	1.414
5130	偏遠	4.500	1.400	0.5	0.548
5131	狂傲	3.600	4.100	0.894	1.245
5132	拖垮	3.000	4.100	1.061	1.517
5133	破掉	4.000	3.200	1.173	2.49
5134	頑抗	4.500	3.900	0.5	2.559
5135	貶損	3.500	2.800	1.0	1.483
5136	自以為是	3.300	4.200	0.671	2.168
5137	滿腹牢騷	3.600	3.500	0.652	1.732
5138	不關心	3.500	1.400	1.118	0.548
5139	狂放	4.400	5.300	0.822	1.789
5140	除掉	4.000	4.200	1.0	1.924
5141	大傷	3.400	4.400	0.894	2.51
5142	死纏爛打	2.800	5.900	0.758	2.074
5143	心驚肉跳	3.300	7.200	1.204	1.483
5144	嘔氣	3.900	5.000	1.14	2.55
5145	暗淡	3.700	1.800	0.671	0.837
5146	黯淡	3.700	1.800	0.671	0.837
5147	爛爆	1.900	6.200	0.742	1.304
5148	舊病	3.600	1.800	1.557	1.304
5149	舊疾	3.600	1.800	1.557	1.304
5150	掩蔽	4.300	1.800	0.447	0.837
5151	狗男女	1.500	7.100	0.5	1.949
5152	糟透	1.800	6.300	0.274	2.168
5153	糟透了	1.800	6.300	0.274	2.168
5154	窮光蛋	1.900	3.400	0.742	2.702
5155	不甘心	3.400	4.800	0.894	3.033
5156	進退維谷	4.100	3.100	1.342	3.324
5157	不正確	4.000	2.000	0.935	1.732
5158	大材小用	4.500	2.400	0.5	2.074
5159	洋鬼子	2.400	3.000	1.342	2.449
5160	隕落	2.900	2.600	1.517	1.517
5161	垂涎	5.500	2.800	0.707	1.304
5162	虛張聲勢	3.900	3.500	0.548	2.121
5163	罪孽深重	2.000	4.600	0.707	2.302
5164	亡命	2.200	6.300	1.304	1.718
5165	凶險	2.500	7.000	1.225	1.414
5166	愧疚	3.400	4.000	1.14	2.0
5167	鬼叫	3.400	5.300	1.194	1.857
5168	報應	2.500	5.400	1.414	2.302
5169	深仇大恨	1.600	7.200	0.652	1.643
5170	省時	6.400	1.400	0.894	0.548
5171	蠢事	3.700	2.200	0.975	0.447
5172	驚覺	4.300	5.100	0.975	2.133
5173	煞風景	3.500	3.600	1.0	1.949
5174	豬母	3.100	4.100	1.673	1.673
5175	撐住	5.300	4.000	1.396	1.225
5176	怒氣沖沖	3.500	7.200	0.707	1.643
5177	認命	4.300	1.400	0.57	0.894
5178	畏縮	3.500	2.000	1.225	0.0
5179	陰慘	2.500	3.300	0.707	2.387
5180	減免	5.400	1.600	0.894	0.894
5181	養不起	3.100	3.200	1.517	1.304
5182	不修邊幅	3.900	2.900	0.548	1.949
5183	憎惡	1.700	7.300	0.671	1.483
5184	趁火打劫	2.500	6.500	0.866	2.179
5185	動粗	3.300	6.800	0.837	1.304
5186	拳打腳踢	3.200	6.900	0.758	1.245
5187	撕碎	3.600	6.200	1.14	0.758
5188	好戰者	4.100	5.300	1.432	1.987
5189	好戰份子	4.100	5.300	1.432	1.987
5190	占用	4.500	2.500	0.5	1.871
5191	浪蕩	3.400	4.800	0.894	1.151
5192	亂說	3.600	4.200	1.084	1.304
5193	亂說話	3.600	4.200	1.084	1.304
5194	亂講	3.600	4.200	1.084	1.304
5195	亂講話	3.600	4.200	1.084	1.304
5196	憋死	3.200	5.400	1.351	2.191
5197	臨死	2.700	5.000	1.483	1.871
5198	干政	3.500	5.300	0.707	1.396
5199	乘勝追擊	6.800	7.300	1.304	1.204
5200	陷落	3.600	5.100	0.652	1.746
5201	慢吞吞	4.500	2.800	0.5	1.891
5202	色慾	3.900	6.100	0.224	1.025
5203	鬧革命	3.700	6.400	0.975	2.074
5204	絆倒	4.600	4.100	0.418	1.14
5205	吊兒郎當	4.000	3.800	0.0	1.681
5206	鬱結	2.900	2.900	1.342	2.133
5207	見死不救	2.200	5.800	0.758	1.643
5208	退避	4.100	3.200	0.742	1.924
5209	惱火	3.100	6.500	0.742	1.414
5210	不務正業	3.000	4.800	0.707	1.643
5211	氣死	2.400	7.600	1.084	0.962
5212	氣死人	2.400	7.600	1.084	0.962
5213	野蠻人	3.000	5.600	1.369	0.548
5214	顛沛流離	3.200	4.700	1.151	2.11
5215	小家子氣	4.200	3.800	0.274	1.304
5216	增設	5.300	2.400	0.447	1.673
5217	踹開	4.000	5.500	0.612	1.581
5218	憎恨	1.800	8.200	0.837	0.758
5219	猛砍	2.600	7.800	1.294	1.037
5220	毒手	2.300	6.900	0.447	0.224
5221	始作俑者	4.000	4.700	1.0	1.304
5222	不恥	3.300	4.800	1.304	1.789
5223	分崩離析	3.300	5.100	0.671	1.673
5224	耐穿	5.800	2.800	0.447	2.08
5225	氣沖沖	3.500	7.100	0.5	1.14
5226	歡躍	7.300	7.300	0.671	1.483
5227	認輸	3.900	3.500	0.894	1.658
5228	變弱	3.900	3.000	0.548	1.871
5229	犯愁	3.600	4.300	0.548	1.483
5230	世故	4.100	2.400	0.548	1.673
5231	不快	3.700	4.500	0.671	1.0
5232	潑冷水	3.800	3.500	0.57	1.414
5233	愛莫能助	4.400	3.000	0.962	1.225
5234	無名小卒	4.400	2.300	0.548	1.304
5235	酒鬼	3.100	4.400	0.742	0.894
5236	不擇手段	2.900	5.500	0.894	1.5
5237	怒髮衝冠	2.400	8.400	1.194	0.652
5238	不信	4.300	4.000	0.837	1.0
5239	不懼	5.400	5.300	0.652	0.975
5240	痛恨	2.100	7.300	1.025	1.718
5241	狂野	5.600	6.700	1.342	1.396
5242	結仇	3.100	6.200	0.224	1.823
5243	煩死	2.700	5.700	1.204	1.204
5244	剽竊	2.900	5.000	0.742	1.225
5245	悲痛欲絕	1.500	8.500	0.5	0.707
5246	做作	3.400	4.700	0.962	0.837
5247	欠扁	3.400	6.300	0.894	0.671
5248	死要面子	3.600	4.200	0.894	0.908
5249	淒涼	2.400	3.500	0.962	2.398
5250	不規則	4.700	1.800	0.447	1.304
5251	無語	4.400	1.900	0.418	1.746
5252	揭穿	4.900	3.500	0.224	1.225
5253	私通	2.900	4.900	0.894	1.517
5254	勒死	1.700	6.500	0.447	1.5
5255	泛濫	3.900	4.000	0.548	1.173
5256	狡滑	2.800	5.000	0.758	1.369
5257	狡猾	2.800	5.000	0.758	1.369
5258	恣意妄為	2.900	5.800	0.742	1.095
5259	挺而走險	4.200	5.600	1.304	2.535
5260	不合宜	4.300	2.200	0.837	1.304
5261	拒付	4.200	2.700	0.758	1.987
5262	乾咳	4.600	2.900	0.418	0.894
5263	紙老虎	3.900	3.400	0.548	1.387
5264	智巧	6.600	3.300	0.548	1.987
5265	痛打	3.400	7.100	0.418	1.432
5266	驚惶失措	3.600	6.900	0.822	1.245
5267	閒混	3.900	2.700	0.548	1.304
5268	人人自危	3.600	5.000	0.962	0.707
5269	胡謅	3.400	4.800	1.084	1.525
5270	胡說	3.400	4.800	1.084	1.525
5271	胡說八道	3.400	4.800	1.084	1.525
5272	善罷干休	4.000	6.700	0.791	0.447
5273	逞威	3.800	5.400	0.447	1.14
5274	懶	4.600	2.400	0.418	1.673
5275	懶得	4.600	2.400	0.418	1.673
5276	掉淚	3.200	5.000	1.095	1.369
5277	失焦	4.500	2.900	0.5	1.884
5278	死鬼	4.200	4.800	0.837	1.037
5279	不必要	4.700	2.800	0.447	1.483
5280	下毒	2.400	6.900	0.652	0.224
5281	打碎	3.900	5.500	1.14	1.118
5282	害蟲	3.400	4.600	0.894	1.14
5283	羞澀	5.100	3.000	0.548	1.871
5284	男盜女娼	1.900	5.500	0.894	2.062
5285	心虛	3.800	3.200	0.57	1.095
5286	猛推	4.600	6.500	0.548	1.581
5287	愛面子	4.200	4.100	0.274	1.025
5288	不懷好意	3.700	4.500	0.447	0.5
5289	憂懼	3.400	5.100	0.418	1.432
5290	餓死	2.400	5.700	1.14	1.789
5291	輸光	2.800	6.300	1.304	1.483
5292	臭屁	3.800	4.800	0.57	0.447
5293	大嚷	4.300	6.900	0.447	1.245
5294	鬧大	3.800	7.300	0.57	0.975
5295	德政	7.300	4.900	0.671	1.597
5296	眼花	4.300	2.800	0.447	1.095
5297	含情脈脈	6.600	4.800	0.548	1.351
5298	轟動一時	5.900	7.700	1.245	1.204
5299	有病	3.300	4.500	0.447	1.323
5300	搞鬼	3.400	4.700	0.652	1.304
5301	偽善	3.600	3.900	0.894	1.025
5302	粗劣	3.500	3.300	1.0	0.447
5303	違禁品	3.400	2.400	0.894	1.342
5304	反壟斷	5.000	3.500	0.354	2.55
5305	甩不掉	4.700	3.200	0.447	1.681
5306	老態龍鍾	4.500	2.400	0.707	1.673
5307	強奪	2.900	5.100	0.822	1.245
5308	沒完沒了	3.700	4.000	0.758	1.225
5309	交媾	4.400	5.600	0.548	1.636
5310	亡羊補牢	5.200	4.400	1.151	1.294
5311	邋遢	3.600	3.300	0.652	1.857
5312	扯破	3.900	4.200	0.224	1.351
5313	杜絕	5.100	3.800	0.742	1.304
5314	反胃	3.800	4.700	0.57	1.681
5315	乖僻	4.700	3.000	0.837	1.458
5316	地牢	3.600	3.000	0.962	1.732
5317	奴役	2.200	4.900	0.447	2.191
5318	自慰	4.600	4.600	1.817	1.636
5319	正常化	5.100	2.300	0.224	1.304
5320	不恰當	4.400	3.000	0.418	1.696
5321	圈套	3.500	4.200	0.935	1.643
5322	遼闊	5.600	3.600	0.652	1.782
5323	嫻雅	6.200	2.700	0.447	1.718
5324	挾怨報復	3.000	4.900	0.612	1.597
5325	碰傷	4.200	4.300	0.447	1.304
5326	潦倒	3.600	3.700	0.548	1.565
5327	凌辱	2.100	6.300	0.224	1.396
5328	含恨	2.200	6.500	0.57	1.658
5329	心有餘悸	3.300	5.400	0.908	0.962
5330	謀反	2.200	5.000	0.758	1.458
5331	世儈	3.400	4.100	0.962	1.746
5332	愚鈍	3.500	3.300	0.5	1.565
5333	福音	6.600	4.100	1.084	1.782
5334	胡搞	4.000	4.200	0.612	1.44
5335	遮蔽	4.800	2.800	0.57	1.483
5336	無價值	4.600	2.400	0.548	1.14
5337	沒價值	4.600	2.400	0.548	1.14
5338	離群	4.700	2.500	0.274	1.732
5339	反悔	4.000	4.000	0.612	1.768
5340	吵	4.000	4.800	0.612	0.57
5341	吵到	4.000	4.800	0.612	0.57
5342	不知	4.600	2.500	0.548	1.225
5343	猛撞	3.800	5.200	0.447	1.037
5344	性急	4.400	5.300	0.418	0.975
5345	僵痛	4.100	4.000	0.418	1.0
5346	以訛傳訛	3.700	3.700	0.447	1.351
5347	擅離職守	3.500	4.300	1.0	1.789
5348	整死	2.200	5.800	0.908	1.151
5349	叫囂	3.000	5.800	0.0	1.037
5350	斷掉	4.400	3.800	0.652	1.304
5351	醜八怪	3.700	4.200	0.447	1.823
5352	援交	3.800	4.100	0.837	1.245
5353	虛脫	4.100	3.500	0.548	1.803
5354	搞政變	2.700	5.400	0.837	1.917
5355	惡勢力	2.900	4.900	1.14	1.746
5356	好自為之	3.800	3.200	0.758	0.837
5357	不學無術	3.700	3.600	0.975	1.782
5358	愁苦	3.400	3.500	0.894	1.5
5359	喪親	1.900	6.500	1.245	1.871
5360	眩光	3.900	3.100	0.742	0.742
5361	半死	2.500	4.500	0.707	1.5
5362	兩光	4.200	4.200	0.447	1.037
5363	左右為難	4.200	4.400	0.57	1.71
5364	窩囊	3.100	3.900	0.548	1.746
5365	不忠	2.900	4.200	0.742	1.643
5366	打亂	3.800	4.700	0.57	1.304
5367	女巫	4.100	3.400	1.245	1.673
5368	大驚小怪	4.600	4.800	0.418	0.57
5369	挑撥離間	3.300	5.000	0.837	1.581
5370	大鬧	2.900	5.300	1.025	0.837
5371	嫌惡	3.800	4.100	0.57	1.245
5372	誤傳	4.400	3.000	0.418	1.061
5373	吵鬧聲	4.200	3.800	0.274	1.037
5374	短淺	4.100	2.600	0.742	1.084
5375	搖尾乞憐	3.100	4.100	0.822	1.597
5376	陰險	3.200	4.300	0.57	1.483
5377	仗著	4.000	3.700	0.707	1.718
5378	吹捧	4.200	4.700	1.255	1.304
5379	健忘	4.700	2.800	0.447	1.605
5380	混球	3.100	4.800	0.894	1.754
5381	忿恨	3.000	6.100	1.0	1.14
5382	清涼	5.200	2.600	0.57	1.387
5383	屈辱	2.900	4.900	0.894	1.432
5384	亂吼	3.700	5.500	0.671	1.414
5385	惹毛	3.700	5.000	0.57	1.275
5386	死不瞑目	1.900	5.700	1.084	1.924
5387	耍狠	3.100	5.700	1.084	1.483
5388	誤入	4.200	3.900	0.57	1.475
5389	痛哭	2.700	5.600	1.304	0.822
5390	慟哭	2.700	5.600	1.304	0.822
5391	殘害	2.500	5.900	0.935	1.14
5392	爭鬥	3.200	5.300	0.274	0.837
5393	忌諱	3.600	4.300	0.652	0.975
5394	虛幻	4.700	2.800	0.447	1.151
5395	大罵	3.900	4.800	0.652	1.681
5396	逆行倒施	3.600	3.600	0.652	1.557
5397	皺眉	3.800	3.600	0.57	1.342
5398	皺眉頭	3.800	3.600	0.57	1.342
5399	不適當	4.100	3.100	0.224	0.894
5400	豬狗不如	2.300	5.100	0.671	0.822
5401	苦役	2.700	4.100	0.975	1.949
5402	慌忙	4.200	5.200	0.447	1.351
5403	胖	4.500	2.800	0.5	1.44
5404	抓傷	3.900	3.700	0.652	0.837
5405	逼問	3.300	5.500	0.908	0.791
5406	蝕壞	3.300	3.900	0.837	1.342
5407	忍痛	3.400	5.000	0.548	0.935
5408	昏昏欲睡	4.100	3.300	1.025	1.718
5409	微不足道	4.800	3.000	0.447	1.871
5410	玩世不恭	4.000	3.700	0.612	2.225
5411	落荒而逃	3.500	5.800	0.935	0.908
5412	折舊	4.000	3.400	1.275	1.294
5413	哄誘	3.700	4.300	0.57	1.304
5414	橫行霸道	2.600	5.300	0.652	1.204
5415	令人驚羨	5.400	4.700	1.084	1.565
5416	吹噓	4.300	4.500	0.975	1.225
5417	五味雜陳	4.200	4.400	0.274	0.962
5418	砰然	5.500	6.100	0.935	1.245
5419	雜事	4.900	3.600	0.224	1.71
5420	矯揉造作	3.900	3.600	0.742	1.71
5421	攙假	3.500	3.900	0.866	1.71
5422	沈現	3.900	3.700	0.962	2.049
5423	沉陷	3.900	3.700	0.962	2.049
5424	不近情理	3.900	3.400	0.418	2.043
5425	殘疾	4.100	3.000	0.742	1.225
5426	割破	4.000	4.000	0.612	0.707
5427	割裂	4.000	4.000	0.612	0.707
5428	頑皮	4.800	3.300	0.274	1.396
5429	危困	3.800	4.300	0.57	1.255
5430	孩子氣	4.500	3.400	0.354	1.557
